Location;Date;Microestacion;Time;Estacion;Number_Collar;Obs;tipo_gas;Exp_Flux;Exp_R2;Latitude;Longitude;Treatment;soilp_t_IV;T_med_ifapa;Rad_ifapa;Pp_ifapa;Dias_ultima_pp;Pp_acumulada_7;EVI;LSWI;NDVI;NDWI;Thermal;albedo;dif
portugos;07/04/2022;Micro_collar_1-4;9:41:00;Primavera;2;1;CO2;1.85265;0.986909;36.95472;-3.301097;VP;4.4;9.8;23;0.2;0;30.2;0.251969171;0.260182876;0.646036916;-0.594111462;;0.07464525;1
portugos;07/04/2022;Micro_collar_1-4;9:44:00;Primavera;3;1;CO2;2.59317;0.993505;36.95475;-3.301107;VP;4;9.8;23;0.2;0;30.2;0.274385036;0.244340359;0.675249606;-0.593203398;;0.07583626;1
portugos;07/04/2022;Micro_collar_5-8;9:50:00;Primavera;5;1;CO2;3.98703;0.997587;36.95481;-3.301055;BS;3.5;9.8;23;0.2;0;30.2;0.280620948;0.288;0.691176471;-0.641182467;;0.07448549;1
portugos;07/04/2022;Micro_collar_5-8;9:53:00;Primavera;6;1;CO2;1.82097;0.992644;36.9547;-3.301142;BS;3.1;9.8;23;0.2;0;30.2;0.280620948;0.288;0.691176471;-0.641182467;;0.07448549;1
portugos;07/04/2022;Micro_collar_5-8;9:59:00;Primavera;8;1;CO2;2.09434;0.994849;36.95475;-3.301198;BS;3.6;9.8;23;0.2;0;30.2;0.285884709;0.309620049;0.707060063;-0.639676113;;0.07437889;1
portugos;07/04/2022;Micro_collar_9-12;10:03:00;Primavera;9;1;CO2;1.85133;0.994395;36.95477;-3.301212;VP;3.8;9.8;23;0.2;0;30.2;0.2759698;0.280539174;0.719457014;-0.615302869;;0.07288139;1
portugos;07/04/2022;Micro_collar_9-12;10:09:00;Primavera;11;1;CO2;5.15014;0.998697;36.95464;-3.301257;VP;3.7;9.8;23;0.2;0;30.2;0.2759698;0.280539174;0.719457014;-0.615302869;;0.07288139;1
portugos;07/04/2022;Micro_collar_9-12;10:12:00;Primavera;12;1;CO2;2.05848;0.994064;36.95461;-3.301272;VP;3.4;9.8;23;0.2;0;30.2;0.2759698;0.280539174;0.719457014;-0.615302869;;0.07288139;1
portugos;07/04/2022;Micro_collar_13-16;10:15:00;Primavera;13;1;CO2;2.45715;0.995088;36.95464;-3.301283;BS;3.6;9.8;23;0.2;0;30.2;0.30826845;0.320211961;0.717380601;-0.643732328;;0.07704112;1
portugos;07/04/2022;Micro_collar_13-16;10:21:00;Primavera;15;1;CO2;1.9296;0.993247;36.95459;-3.30124;BS;4.6;9.8;23;0.2;0;30.2;0.30826845;0.320211961;0.717380601;-0.643732328;;0.07704112;1
portugos;07/04/2022;Micro_collar_13-16;10:24:00;Primavera;16;1;CO2;3.44241;0.99775;36.95462;-3.301285;BS;4.6;9.8;23;0.2;0;30.2;0.30826845;0.320211961;0.717380601;-0.643732328;;0.07704112;1
portugos;07/04/2022;Micro_collar_17-20;10:27:00;Primavera;17;1;CO2;2.62071;0.994181;36.95461;-3.301245;VP;5.06;9.8;23;0.2;0;30.2;0.289021078;0.288353414;0.718264596;-0.625126646;;0.07306585;1
portugos;07/04/2022;Micro_collar_17-20;10:33:00;Primavera;19;1;CO2;2.28949;0.994002;36.95455;-3.30134;VP;5.7;9.8;23;0.2;0;30.2;0.291487607;0.293460925;0.706470279;-0.611525087;;0.07432574;1
portugos;07/04/2022;Micro_collar_17-20;10:37:00;Primavera;20;1;CO2;1.98344;0.99465;36.9545;-3.301383;VP;5;9.8;23;0.2;0;30.2;0.291487607;0.293460925;0.706470279;-0.611525087;;0.07432574;1
portugos;07/04/2022;Micro_collar_21-24;10:43:00;Primavera;22;1;CO2;1.70236;0.988156;36.95448;-3.301288;BS;4.7;9.8;23;0.2;0;30.2;0.251840943;0.268373245;0.6384;-0.598335068;;0.07403021;1
portugos;07/04/2022;Micro_collar_21-24;10:46:00;Primavera;23;1;CO2;1.74692;0.991647;36.95448;-3.301278;BS;4.6;9.8;23;0.2;0;30.2;0.251840943;0.268373245;0.6384;-0.598335068;;0.07403021;1
portugos;07/04/2022;Micro_collar_21-24;10:49:00;Primavera;24;1;CO2;3.02969;0.995907;36.95446;-3.301272;BS;4.9;9.8;23;0.2;0;30.2;0.289021078;0.288353414;0.718264596;-0.625126646;;0.07306585;1
portugos;07/04/2022;Micro_collar_9-12;10:09:00;Primavera;11;1;CH4;-0.176218;0.950777;36.95464;-3.301257;VP;3.7;9.8;23;0.2;0;30.2;0.2759698;0.280539174;0.719457014;-0.615302869;;0.07288139;1
portugos;07/04/2022;Micro_collar_13-16;10:15:00;Primavera;13;1;CH4;-0.117164;0.90727;36.95464;-3.301283;BS;3.6;9.8;23;0.2;0;30.2;0.30826845;0.320211961;0.717380601;-0.643732328;;0.07704112;1
portugos;07/04/2022;Micro_collar_9-12;10:12:00;Primavera;12;1;CH4;-0.0710477;0.808364;36.95461;-3.301272;VP;3.4;9.8;23;0.2;0;30.2;0.2759698;0.280539174;0.719457014;-0.615302869;;0.07288139;1
nacimiento;07/12/2022;Micro_collar_5-8;10:18:00;Otono;8;1;CH4;-0.824098;0.995611;37.08393;-2.675437;BS;11.7;8.7;7.9;0;1;7.9;0.312921443;0.341317365;0.707479752;-0.613687528;278.4677616;0.08323917;3
nacimiento;07/12/2022;Micro_collar_1-4;11:10:00;Otono;2;1;CO2;2.7422;0.987882;37.08382;-2.675643;VP;15.42;8.7;7.9;0;1;7.9;0.292594511;0.303246239;0.700413223;-0.64107677;278.4677616;0.08038992;3
nacimiento;07/12/2022;Micro_collar_1-4;10:01:00;Otono;3;1;CO2;4.20972;0.997738;37.08401;-2.675403;VP;14.3;8.7;7.9;0;1;7.9;0.292594511;0.303246239;0.700413223;-0.64107677;278.4677616;0.08038992;3
nacimiento;07/12/2022;Micro_collar_1-4;10:06:00;Otono;4;1;CO2;2.01466;0.989709;37.084;-2.675417;BS;10.7;8.7;7.9;0;1;7.9;0.292594511;0.303246239;0.700413223;-0.64107677;278.4677616;0.08038992;3
nacimiento;07/12/2022;Micro_collar_5-8;10:09:00;Otono;5;1;CO2;2.95226;0.995265;37.08398;-2.675423;BS;12.6;8.7;7.9;0;1;7.9;0.292594511;0.303246239;0.700413223;-0.64107677;278.4677616;0.08038992;3
nacimiento;07/12/2022;Micro_collar_5-8;10:12:00;Otono;6;1;CO2;3.53817;0.99629;37.08397;-2.675437;BS;12.3;8.7;7.9;0;1;7.9;0.312921443;0.341317365;0.707479752;-0.613687528;278.4677616;0.08323917;3
nacimiento;07/12/2022;Micro_collar_5-8;10:18:00;Otono;8;1;CO2;3.89601;0.996042;37.08393;-2.675437;BS;11.7;8.7;7.9;0;1;7.9;0.312921443;0.341317365;0.707479752;-0.613687528;278.4677616;0.08323917;3
nacimiento;07/12/2022;Micro_collar_9-12;10:21:00;Otono;9;1;CO2;4.65383;0.998422;37.08392;-2.675448;VP;11.6;8.7;7.9;0;1;7.9;0.292594511;0.303246239;0.700413223;-0.64107677;278.4677616;0.08038992;3
nacimiento;07/12/2022;Micro_collar_9-12;10:24:00;Otono;10;1;CO2;3.58159;0.99556;37.08395;-2.675478;VP;11.3;8.7;7.9;0;1;7.9;0.312921443;0.341317365;0.707479752;-0.613687528;278.4677616;0.08323917;3
nacimiento;07/12/2022;Micro_collar_9-12;10:27:00;Otono;11;1;CO2;3.91435;0.994802;37.08393;-2.675473;VP;11.1;8.7;7.9;0;1;7.9;0.312921443;0.341317365;0.707479752;-0.613687528;278.4677616;0.08323917;3
nacimiento;07/12/2022;Micro_collar_13-16;10:33:00;Otono;13;1;CO2;3.95508;0.995226;37.08386;-2.675513;BS;10.8;8.7;7.9;0;1;7.9;0.312921443;0.341317365;0.707479752;-0.613687528;277.3842492;0.08323917;3
nacimiento;07/12/2022;Micro_collar_13-16;10:36:00;Otono;14;1;CO2;1.66357;0.961929;37.08383;-2.675513;BS;10.7;8.7;7.9;0;1;7.9;0.328950115;0.377581121;0.72962963;-0.620824295;277.3842492;0.08440249;3
nacimiento;07/12/2022;Micro_collar_13-16;10:40:00;Otono;15;1;CO2;2.30261;0.991408;37.08382;-2.675508;BS;10.7;8.7;7.9;0;1;7.9;0.328950115;0.377581121;0.72962963;-0.620824295;277.3842492;0.08440249;3
nacimiento;07/12/2022;Micro_collar_17-20;10:49:00;Otono;18;1;CO2;4.1795;0.996962;37.08387;-2.675603;VP;11;8.7;7.9;0;1;7.9;0.307086951;0.312136487;0.737166324;-0.641125121;278.4677616;0.07743194;3
nacimiento;07/12/2022;Micro_collar_17-20;10:52:00;Otono;19;1;CO2;4.48703;0.99694;37.08388;-2.675603;VP;11;8.7;7.9;0;1;7.9;0.307086951;0.312136487;0.737166324;-0.641125121;278.4677616;0.07743194;3
nacimiento;07/12/2022;Micro_collar_17-20;10:55:00;Otono;20;1;CO2;5.1909;0.990164;37.08389;-2.675615;VP;11.1;8.7;7.9;0;1;7.9;0.307086951;0.312136487;0.737166324;-0.641125121;277.3842492;0.07743194;3
nacimiento;07/12/2022;Micro_collar_21-24;10:58:00;Otono;21;1;CO2;3.2704;0.993728;37.08387;-2.675638;BS;11.3;8.7;7.9;0;1;7.9;0.32843616;0.3639789;0.746261457;-0.640235614;277.3842492;0.08262263;3
nacimiento;07/12/2022;Micro_collar_21-24;11:01:00;Otono;22;1;CO2;1.67551;0.980766;37.08385;-2.675647;BS;11.2;8.7;7.9;0;1;7.9;0.32843616;0.3639789;0.746261457;-0.640235614;277.3842492;0.08262263;3
nacimiento;07/12/2022;Micro_collar_21-24;11:04:00;Otono;23;1;CO2;1.85582;0.969552;37.08382;-2.675638;BS;11.1;8.7;7.9;0;1;7.9;0.32843616;0.3639789;0.746261457;-0.640235614;277.3842492;0.08262263;3
nacimiento;07/12/2022;Micro_collar_9-12;10:21:00;Otono;9;1;CH4;-0.636035;0.99425;37.08392;-2.675448;VP;11.6;8.7;7.9;0;1;7.9;0.292594511;0.303246239;0.700413223;-0.64107677;278.4677616;0.08038992;3
nacimiento;07/12/2022;Micro_collar_21-24;11:04:00;Otono;23;1;CH4;-0.507989;0.986298;37.08382;-2.675638;BS;11.1;8.7;7.9;0;1;7.9;0.32843616;0.3639789;0.746261457;-0.640235614;277.3842492;0.08262263;3
nacimiento;07/12/2022;Micro_collar_21-24;10:58:00;Otono;21;1;CH4;-0.48707;0.988595;37.08387;-2.675638;BS;11.3;8.7;7.9;0;1;7.9;0.32843616;0.3639789;0.746261457;-0.640235614;277.3842492;0.08262263;3
nacimiento;07/12/2022;Micro_collar_5-8;10:09:00;Otono;5;1;CH4;-0.43423;0.984937;37.08398;-2.675423;BS;12.6;8.7;7.9;0;1;7.9;0.292594511;0.303246239;0.700413223;-0.64107677;278.4677616;0.08038992;3
nacimiento;07/12/2022;Micro_collar_13-16;10:40:00;Otono;15;1;CH4;-0.415169;0.986392;37.08382;-2.675508;BS;10.7;8.7;7.9;0;1;7.9;0.328950115;0.377581121;0.72962963;-0.620824295;277.3842492;0.08440249;3
nacimiento;07/12/2022;Micro_collar_17-20;10:52:00;Otono;19;1;CH4;-0.385781;0.976557;37.08388;-2.675603;VP;11;8.7;7.9;0;1;7.9;0.307086951;0.312136487;0.737166324;-0.641125121;278.4677616;0.07743194;3
nacimiento;07/12/2022;Micro_collar_21-24;11:01:00;Otono;22;1;CH4;-0.347759;0.976594;37.08385;-2.675647;BS;11.2;8.7;7.9;0;1;7.9;0.32843616;0.3639789;0.746261457;-0.640235614;277.3842492;0.08262263;3
nacimiento;07/12/2022;Micro_collar_17-20;10:49:00;Otono;18;1;CH4;-0.327526;0.977489;37.08387;-2.675603;VP;11;8.7;7.9;0;1;7.9;0.307086951;0.312136487;0.737166324;-0.641125121;278.4677616;0.07743194;3
nacimiento;07/12/2022;Micro_collar_17-20;10:55:00;Otono;20;1;CH4;-0.293764;0.971527;37.08389;-2.675615;VP;11.1;8.7;7.9;0;1;7.9;0.307086951;0.312136487;0.737166324;-0.641125121;277.3842492;0.07743194;3
nacimiento;07/12/2022;Micro_collar_9-12;10:24:00;Otono;10;1;CH4;-0.201427;0.938666;37.08395;-2.675478;VP;11.3;8.7;7.9;0;1;7.9;0.312921443;0.341317365;0.707479752;-0.613687528;278.4677616;0.08323917;3
nacimiento;07/12/2022;Micro_collar_13-16;10:36:00;Otono;14;1;CH4;-0.188717;0.912602;37.08383;-2.675513;BS;10.7;8.7;7.9;0;1;7.9;0.328950115;0.377581121;0.72962963;-0.620824295;277.3842492;0.08440249;3
nacimiento;07/12/2022;Micro_collar_9-12;10:27:00;Otono;11;1;CH4;-0.177235;0.927204;37.08393;-2.675473;VP;11.1;8.7;7.9;0;1;7.9;0.312921443;0.341317365;0.707479752;-0.613687528;278.4677616;0.08323917;3
nacimiento;07/12/2022;Micro_collar_1-4;10:01:00;Otono;3;1;CH4;-0.138087;0.915386;37.08401;-2.675403;VP;14.3;8.7;7.9;0;1;7.9;0.292594511;0.303246239;0.700413223;-0.64107677;278.4677616;0.08038992;3
nacimiento;07/12/2022;Micro_collar_1-4;11:10:00;Otono;2;1;CH4;-0.129451;0.852445;37.08382;-2.675643;VP;15.42;8.7;7.9;0;1;7.9;0.292594511;0.303246239;0.700413223;-0.64107677;278.4677616;0.08038992;3
portugos;08/07/2022;Micro_collar_9-12;10:35:00;Verano;12;1;CH4;-0.657676;0.989601;36.95464;-3.301233;VP;21.3;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_13-16;10:39:00;Verano;13;1;CH4;-0.594258;0.992411;36.95459;-3.301257;BS;21.3;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_9-12;10:32:00;Verano;11;1;CH4;-0.581774;0.9921;36.95468;-3.301257;VP;21.3;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_1-4;10:07:00;Verano;3;1;CH4;-0.515826;0.98126;36.95475;-3.301153;VP;22.1;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_13-16;10:48:00;Verano;16;1;CH4;-0.505718;0.985423;36.9546;-3.301232;BS;21.9;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_21-24;11:07:00;Verano;22;1;CH4;-0.440113;0.982214;36.95449;-3.301252;BS;21.9;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_5-8;10:13:00;Verano;5;1;CH4;-0.364016;0.977186;36.95475;-3.301197;BS;21.7;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_5-8;10:16:00;Verano;6;1;CH4;-0.363853;0.976867;36.95477;-3.301205;BS;21.5;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_5-8;10:22:00;Verano;8;1;CH4;-0.343133;0.974481;36.95479;-3.301223;BS;21.7;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_21-24;11:10:00;Verano;23;1;CH4;-0.325215;0.968353;36.95451;-3.30123;BS;22.1;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_1-4;10:04:00;Verano;2;1;CH4;-0.306561;0.986104;36.95477;-3.301065;VP;22.4;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_13-16;10:45:00;Verano;15;1;CH4;-0.294988;0.968782;36.95462;-3.301232;BS;21.7;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_1-4;10:04:00;Verano;2;1;CO2;1.54579;0.98576;36.95477;-3.301065;VP;22.4;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_1-4;10:07:00;Verano;3;1;CO2;2.98059;0.982024;36.95475;-3.301153;VP;22.1;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_5-8;10:13:00;Verano;5;1;CO2;2.67902;0.989859;36.95475;-3.301197;BS;21.7;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_5-8;10:16:00;Verano;6;1;CO2;2.23097;0.981681;36.95477;-3.301205;BS;21.5;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_5-8;10:22:00;Verano;8;1;CO2;1.34741;0.969128;36.95479;-3.301223;BS;21.7;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_9-12;10:26:00;Verano;9;1;CO2;1.62097;0.968885;36.95467;-3.301262;VP;21.5;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_9-12;10:32:00;Verano;11;1;CO2;1.44203;0.968686;36.95468;-3.301257;VP;21.3;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_9-12;10:35:00;Verano;12;1;CO2;1.73713;0.971696;36.95464;-3.301233;VP;21.3;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_13-16;10:39:00;Verano;13;1;CO2;0.953896;0.924955;36.95459;-3.301257;BS;21.3;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_13-16;10:45:00;Verano;15;1;CO2;1.62819;0.968215;36.95462;-3.301232;BS;21.7;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_17-20;10:51:00;Verano;17;1;CO2;1.46991;0.944043;36.95456;-3.301295;VP;22.1;23.6;28.4;0;17;0;0.330441078;0.331813692;0.653725316;-0.636066645;306.6493365;0.106795453;3
portugos;08/07/2022;Micro_collar_17-20;10:58:00;Verano;19;1;CO2;2.15992;0.984045;36.95453;-3.30131;VP;21.9;23.6;28.4;0;17;0;0.330441078;0.331813692;0.653725316;-0.636066645;306.6493365;0.106795453;3
portugos;08/07/2022;Micro_collar_17-20;11:01:00;Verano;20;1;CO2;1.70904;0.975107;36.95452;-3.301343;VP;21.7;23.6;28.4;0;17;0;0.330441078;0.331813692;0.653725316;-0.636066645;306.6493365;0.106795453;3
portugos;08/07/2022;Micro_collar_21-24;11:07:00;Verano;22;1;CO2;1.11372;0.906102;36.95449;-3.301252;BS;21.9;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_21-24;11:10:00;Verano;23;1;CO2;1.26071;0.959089;36.95451;-3.30123;BS;22.1;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_21-24;11:13:00;Verano;24;1;CO2;1.56377;0.946483;36.95451;-3.301227;BS;21.5;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_1-4;10:01:00;Verano;1;1;CH4;-0.242046;0.889402;36.95473;-3.300998;VP;22.6;23.6;28.4;0;17;0;0.32215589;0.324320823;0.635875858;-0.630473331;306.2084119;0.107287881;3
portugos;08/07/2022;Micro_collar_17-20;10:51:00;Verano;17;1;CH4;-0.237387;0.922783;36.95456;-3.301295;VP;22.1;23.6;28.4;0;17;0;0.330441078;0.331813692;0.653725316;-0.636066645;306.6493365;0.106795453;3
portugos;08/07/2022;Micro_collar_9-12;10:26:00;Verano;9;1;CH4;-0.20316;0.925966;36.95467;-3.301262;VP;21.5;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_21-24;11:13:00;Verano;24;1;CH4;-0.195767;0.864516;36.95451;-3.301227;BS;21.5;23.6;28.4;0;17;0;0.333572946;0.349093264;0.657701017;-0.641958278;306.4613454;0.106189857;3
portugos;08/07/2022;Micro_collar_17-20;10:58:00;Verano;19;1;CH4;-0.150322;0.895598;36.95453;-3.30131;VP;21.9;23.6;28.4;0;17;0;0.330441078;0.331813692;0.653725316;-0.636066645;306.6493365;0.106795453;3
portugos;08/08/2022;Micro_collar_9-12;9:25:00;Verano;12;1;CH4;-0.66731;0.992341;36.95465;-3.30125;VP;20.9;25.3;26.3;0;48;0;0.299313052;0.273307338;0.687969925;-0.655299539;308.1464292;0.08483813;2
portugos;08/08/2022;Micro_collar_9-12;9:22:00;Verano;11;1;CH4;-0.614083;0.989916;36.95467;-3.30125;VP;20.9;25.3;26.3;0;48;0;0.299313052;0.273307338;0.687969925;-0.655299539;308.1464292;0.08483813;2
portugos;08/08/2022;Micro_collar_13-16;9:28:00;Verano;13;1;CH4;-0.582956;0.9939;36.95458;-3.301268;BS;21.3;25.3;26.3;0;48;0;0.338969339;0.318932656;0.676898223;-0.658146965;308.1464292;0.0929721;2
portugos;08/08/2022;Micro_collar_1-4;8:57:00;Verano;3;1;CH4;-0.475042;0.989152;36.95481;-3.301092;VP;20.9;25.3;26.3;0;48;0;0.293176561;0.272550921;0.629813665;-0.633195021;308.1259211;0.09155056;2
portugos;08/08/2022;Micro_collar_13-16;9:37:00;Verano;16;1;CH4;-0.412999;0.978943;36.95461;-3.301215;BS;21.9;25.3;26.3;0;48;0;0.338969339;0.318932656;0.676898223;-0.658146965;308.1464292;0.0929721;2
portugos;08/08/2022;Micro_collar_21-24;9:55:00;Verano;22;1;CH4;-0.391919;0.981555;36.95448;-3.301267;BS;22.4;25.3;26.3;0;48;0;0.281820375;0.269477234;0.593564776;-0.60306644;308.1464292;0.09205089;2
portugos;08/08/2022;Micro_collar_5-8;9:12:00;Verano;8;1;CH4;-0.339732;0.968623;36.95481;-3.301177;BS;21.1;25.3;26.3;0;48;0;0.322358004;0.310460814;0.688041594;-0.651547266;308.1259211;0.08798732;2
portugos;08/08/2022;Micro_collar_5-8;9:06:00;Verano;6;1;CH4;-0.336862;0.964;36.9548;-3.301193;BS;20.9;25.3;26.3;0;48;0;0.31420276;0.29787234;0.679862306;-0.652137114;308.1259211;0.08872927;2
portugos;08/08/2022;Micro_collar_1-4;8:54:00;Verano;2;1;CH4;-0.330917;0.936268;36.95479;-3.30107;VP;20.9;25.3;26.3;0;48;0;0.299476018;0.285037238;0.643290043;-0.622915776;308.1259211;0.09016175;2
portugos;08/08/2022;Micro_collar_5-8;9:03:00;Verano;5;1;CH4;-0.298411;0.982363;36.9548;-3.301133;BS;20.9;25.3;26.3;0;48;0;0.31420276;0.29787234;0.679862306;-0.652137114;308.1259211;0.08872927;2
portugos;08/08/2022;Micro_collar_13-16;9:34:00;Verano;15;1;CH4;-0.297772;0.977522;36.95459;-3.301247;BS;21.7;25.3;26.3;0;48;0;0.338969339;0.318932656;0.676898223;-0.658146965;308.1464292;0.0929721;2
portugos;08/08/2022;Micro_collar_21-24;9:58:00;Verano;23;1;CH4;-0.272454;0.932979;36.95451;-3.301242;BS;22.6;25.3;26.3;0;48;0;0.281820375;0.269477234;0.593564776;-0.60306644;308.1464292;0.09205089;2
portugos;08/08/2022;Micro_collar_1-4;8:57:00;Verano;3;1;CO2;2.27895;0.984372;36.95481;-3.301092;VP;20.9;25.3;26.3;0;48;0;0.293176561;0.272550921;0.629813665;-0.633195021;308.1259211;0.09155056;2
portugos;08/08/2022;Micro_collar_5-8;9:03:00;Verano;5;1;CO2;3.09844;0.99763;36.9548;-3.301133;BS;20.9;25.3;26.3;0;48;0;0.31420276;0.29787234;0.679862306;-0.652137114;308.1259211;0.08872927;2
portugos;08/08/2022;Micro_collar_5-8;9:06:00;Verano;6;1;CO2;3.39541;0.982889;36.9548;-3.301193;BS;20.9;25.3;26.3;0;48;0;0.31420276;0.29787234;0.679862306;-0.652137114;308.1259211;0.08872927;2
portugos;08/08/2022;Micro_collar_5-8;9:12:00;Verano;8;1;CO2;0.984483;0.927961;36.95481;-3.301177;BS;21.1;25.3;26.3;0;48;0;0.322358004;0.310460814;0.688041594;-0.651547266;308.1259211;0.08798732;2
portugos;08/08/2022;Micro_collar_9-12;9:15:00;Verano;9;1;CO2;1.54571;0.949573;36.9547;-3.30126;VP;21.1;25.3;26.3;0;48;0;0.299313052;0.273307338;0.687969925;-0.655299539;308.1464292;0.08483813;2
portugos;08/08/2022;Micro_collar_9-12;9:22:00;Verano;11;1;CO2;1.40467;0.911473;36.95467;-3.30125;VP;20.9;25.3;26.3;0;48;0;0.299313052;0.273307338;0.687969925;-0.655299539;308.1464292;0.08483813;2
portugos;08/08/2022;Micro_collar_9-12;9:25:00;Verano;12;1;CO2;1.17903;0.961449;36.95465;-3.30125;VP;20.9;25.3;26.3;0;48;0;0.299313052;0.273307338;0.687969925;-0.655299539;308.1464292;0.08483813;2
portugos;08/08/2022;Micro_collar_13-16;9:28:00;Verano;13;1;CO2;0.709215;0.912686;36.95458;-3.301268;BS;21.3;25.3;26.3;0;48;0;0.338969339;0.318932656;0.676898223;-0.658146965;308.1464292;0.0929721;2
portugos;08/08/2022;Micro_collar_13-16;9:34:00;Verano;15;1;CO2;1.00588;0.966875;36.95459;-3.301247;BS;21.7;25.3;26.3;0;48;0;0.338969339;0.318932656;0.676898223;-0.658146965;308.1464292;0.0929721;2
portugos;08/08/2022;Micro_collar_17-20;9:40:00;Verano;17;1;CH4;-0.247881;0.941157;36.95457;-3.301338;VP;22.1;25.3;26.3;0;48;0;0.31142717;0.274857717;0.667250438;-0.666520788;308.3617645;0.08840196;2
portugos;08/08/2022;Micro_collar_17-20;9:46:00;Verano;19;1;CO2;0.796005;0.957532;36.95457;-3.30134;VP;22.1;25.3;26.3;0;48;0;0.321274409;0.279680745;0.684026258;-0.650793651;308.3617645;0.08872778;2
portugos;08/08/2022;Micro_collar_17-20;9:49:00;Verano;20;1;CO2;1.58518;0.966512;36.95456;-3.30137;VP;22.1;25.3;26.3;0;48;0;0.321274409;0.279680745;0.684026258;-0.650793651;308.3617645;0.08872778;2
portugos;08/08/2022;Micro_collar_9-12;9:15:00;Verano;9;1;CH4;-0.223794;0.949587;36.9547;-3.30126;VP;21.1;25.3;26.3;0;48;0;0.299313052;0.273307338;0.687969925;-0.655299539;308.1464292;0.08483813;2
portugos;08/08/2022;Micro_collar_1-4;8:51:00;Verano;1;1;CH4;-0.20344;0.956457;36.95476;-3.301098;VP;21.3;25.3;26.3;0;48;0;0.299476018;0.285037238;0.643290043;-0.622915776;308.1259211;0.09016175;2
portugos;08/08/2022;Micro_collar_21-24;10:01:00;Verano;24;1;CH4;-0.163726;0.872399;36.95453;-3.301235;BS;21.9;25.3;26.3;0;48;0;0.31142717;0.274857717;0.667250438;-0.666520788;308.1464292;0.08840196;2
